Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX2069167	2016-09-04 22:03:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4101836	SRP083791	PRJNA339887	339887	SRS1659920	SAMN05712699	SRA458677	RNA-Seq	RANDOM	TRANSCRIPTOMIC		INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	0	0	3063420	5712699				ATCC 19615			
SRX2193501	2016-09-29 16:56:36	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4298910	SRP090516	PRJNA344668	344668	SRS1715960	SAMN05830377	SRA480478	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3188739	5830377	GSE87398	GSM2330162	27939676		Wild type		
SRX2193502	2016-09-29 16:56:36	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4298911	SRP090516	PRJNA344668	344668	SRS1715961	SAMN05830376	SRA480478	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3188740	5830376	GSE87398	GSM2330163	27939676		Wild type		
SRX2193503	2016-09-29 16:56:36	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4298912	SRP090516	PRJNA344668	344668	SRS1715962	SAMN05830375	SRA480478	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3188741	5830375	GSE87398	GSM2330164	27939676		Triclosan-resistant mutant		
SRX2193504	2016-09-29 16:56:36	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4298913	SRP090516	PRJNA344668	344668	SRS1715963	SAMN05830382	SRA480478	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3188742	5830382	GSE87398	GSM2330165	27939676		Triclosan-resistant mutant		
SRX2325510	2016-11-06 10:04:15	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4896147	SRP092549	PRJNA352399	352399	SRS1781345	SAMN05978458	SRA489650	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3399380	5978458	GSE89504	GSM2374857			Wild type		
SRX2325511	2016-11-06 10:04:15	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4896148	SRP092549	PRJNA352399	352399	SRS1781346	SAMN05978457	SRA489650	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3399381	5978457	GSE89504	GSM2374858			Wild type		
SRX2325512	2016-11-06 10:04:15	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4896149	SRP092549	PRJNA352399	352399	SRS1781347	SAMN05978456	SRA489650	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3399382	5978456	GSE89504	GSM2374859			AdeN KO mutant		
SRX2325513	2016-11-06 10:04:15	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR4896150	SRP092549	PRJNA352399	352399	SRS1781348	SAMN05978455	SRA489650	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3399383	5978455	GSE89504	GSM2374860			AdeN KO mutant		
SRX2379952	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059411	SRP094041	PRJNA355247	355247	SRS1822438	SAMN06066756	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467421	6066756	GSE90630	GSM2409652	28289081	ATCC 19606			
SRX2379953	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059412	SRP094041	PRJNA355247	355247	SRS1822437	SAMN06066761	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467422	6066761	GSE90630	GSM2409653	28289081	ATCC 19606			
SRX2379954	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059413	SRP094041	PRJNA355247	355247	SRS1822439	SAMN06066760	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467423	6066760	GSE90630	GSM2409654	28289081	ATCC 19606			
SRX2379955	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059414	SRP094041	PRJNA355247	355247	SRS1822440	SAMN06066759	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467424	6066759	GSE90630	GSM2409655	28289081	ATCC 19606			
SRX2379956	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059415	SRP094041	PRJNA355247	355247	SRS1822441	SAMN06066758	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467425	6066758	GSE90630	GSM2409656	28289081	ATCC 19606			
SRX2379957	2017-03-21 16:54:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR5059416	SRP094041	PRJNA355247	355247	SRS1822442	SAMN06066757	SRA499480	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3467426	6066757	GSE90630	GSM2409657	28289081	ATCC 19606			
SRX2423149	2016-12-19 14:59:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110837	SRP095128	PRJNA357077	357077	SRS1860215	SAMN06133289	SRA503692	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518904	6133289							
SRX2423150	2016-12-19 15:09:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110838	SRP095128	PRJNA357077	357077	SRS1860216	SAMN06133290	SRA503693	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518905	6133290							
SRX2423224	2016-12-19 15:24:55	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110869	SRP095128	PRJNA357077	357077	SRS1860285	SAMN06133291	SRA503697	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518979	6133291							
SRX2423231	2016-12-19 15:39:02	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110876	SRP095128	PRJNA357077	357077	SRS1860287	SAMN06133292	SRA503699	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518986	6133292							
SRX2423232	2016-12-19 15:39:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110877	SRP095128	PRJNA357077	357077	SRS1860288	SAMN06133293	SRA503700	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518987	6133293							
SRX2423233	2016-12-19 15:39:41	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110878	SRP095128	PRJNA357077	357077	SRS1860289	SAMN06133294	SRA503701	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518988	6133294							
SRX2423234	2016-12-19 15:39:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110879	SRP095128	PRJNA357077	357077	SRS1860290	SAMN06133295	SRA503702	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518989	6133295							
SRX2423235	2016-12-19 15:39:50	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110881	SRP095128	PRJNA357077	357077	SRS1860291	SAMN06133296	SRA503703	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518990	6133296							
SRX2423236	2016-12-19 15:40:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110882	SRP095128	PRJNA357077	357077	SRS1860292	SAMN06133297	SRA503705	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518991	6133297							
SRX2423237	2016-12-19 15:40:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110883	SRP095128	PRJNA357077	357077	SRS1860293	SAMN06133298	SRA503706	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518992	6133298							
SRX2423239	2016-12-19 15:40:27	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110885	SRP095128	PRJNA357077	357077	SRS1860294	SAMN06133299	SRA503707	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518994	6133299							
SRX2423240	2016-12-19 15:50:39	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110886	SRP095128	PRJNA357077	357077	SRS1860295	SAMN06133300	SRA503708	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518995	6133300							
SRX2423241	2016-12-19 15:51:18	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110887	SRP095128	PRJNA357077	357077	SRS1860296	SAMN06133301	SRA503709	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518996	6133301							
SRX2423242	2016-12-19 15:50:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110888	SRP095128	PRJNA357077	357077	SRS1860297	SAMN06133302	SRA503710	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518997	6133302							
SRX2423243	2016-12-19 15:54:19	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110889	SRP095128	PRJNA357077	357077	SRS1860298	SAMN06133303	SRA503711	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518998	6133303							
SRX2423244	2016-12-19 16:01:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110890	SRP095128	PRJNA357077	357077	SRS1860299	SAMN06133304	SRA503712	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3518999	6133304							
SRX2423245	2016-12-19 16:01:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110891	SRP095128	PRJNA357077	357077	SRS1860300	SAMN06133305	SRA503713	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3519000	6133305							
SRX2423246	2016-12-19 16:01:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110892	SRP095128	PRJNA357077	357077	SRS1860301	SAMN06133306	SRA503714	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3519001	6133306							
SRX2423247	2016-12-19 16:03:44	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110893	SRP095128	PRJNA357077	357077	SRS1860302	SAMN06133307	SRA503715	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3519002	6133307							
SRX2423248	2016-12-19 16:03:57	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110894	SRP095128	PRJNA357077	357077	SRS1860303	SAMN06133308	SRA503716	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3519003	6133308							
SRX2423249	2016-12-19 16:04:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5110895	SRP095128	PRJNA357077	357077	SRS1860304	SAMN06133309	SRA503717	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	3519004	6133309							
SRX2439547	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124601	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3542904	6169813				ATCC 17978			
SRX2439576	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124632	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3542933	6169813				ATCC 17978			
SRX2439582	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124636	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3542939	6169813				ATCC 17978			
SRX2439731	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124831	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3543088	6169813				ATCC 17978			
SRX2439755	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124856	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3543112	6169813				ATCC 17978			
SRX2439756	2017-12-21 20:27:02	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5124857	SRP095494	PRJNA358319	358319	SRS1874154	SAMN06169813	SRA506564	RNA-Seq	unspecified	TRANSCRIPTOMIC		THIRD MILITARY MEDICAL UNIVERSITY	0	0	3543113	6169813				ATCC 17978			
SRX2568047	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263925	SRP100071	PRJNA375077	375077	SRS1984420	SAMN06342413	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710439	6342413				AB5075-UW			
SRX2568048	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263926	SRP100071	PRJNA375077	375077	SRS1984422	SAMN06342412	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710440	6342412				AB5075-UW			
SRX2568049	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263927	SRP100071	PRJNA375077	375077	SRS1984423	SAMN06342411	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710441	6342411				AB5075-UW			
SRX2568050	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263928	SRP100071	PRJNA375077	375077	SRS1984421	SAMN06342410	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710442	6342410				AB5075-UW			
SRX2568051	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263929	SRP100071	PRJNA375077	375077	SRS1984424	SAMN06342409	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710443	6342409				AB5075-UW			
SRX2568052	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263930	SRP100071	PRJNA375077	375077	SRS1984426	SAMN06342408	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710444	6342408				AB5075-UW			
SRX2568053	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263931	SRP100071	PRJNA375077	375077	SRS1984425	SAMN06342407	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710445	6342407				AB5075-UW			
SRX2568054	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263932	SRP100071	PRJNA375077	375077	SRS1984427	SAMN06342406	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710446	6342406				AB5075-UW			
SRX2568055	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263933	SRP100071	PRJNA375077	375077	SRS1984428	SAMN06342405	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710447	6342405				AB5075-UW			
SRX2568056	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263934	SRP100071	PRJNA375077	375077	SRS1984429	SAMN06342404	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710448	6342404				AB5075-UW			
SRX2568057	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263935	SRP100071	PRJNA375077	375077	SRS1984430	SAMN06342403	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710449	6342403				AB5075-UW			
SRX2568058	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263936	SRP100071	PRJNA375077	375077	SRS1984431	SAMN06342402	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710450	6342402				AB5075-UW			
SRX2568059	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263937	SRP100071	PRJNA375077	375077	SRS1984432	SAMN06342401	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710451	6342401				AB5075-UW			
SRX2568060	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263938	SRP100071	PRJNA375077	375077	SRS1984433	SAMN06342400	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710452	6342400				AB5075-UW			
SRX2568061	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263939	SRP100071	PRJNA375077	375077	SRS1984434	SAMN06342399	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710453	6342399				AB5075-UW			
SRX2568062	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263940	SRP100071	PRJNA375077	375077	SRS1984435	SAMN06342398	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710454	6342398				AB5075-UW			
SRX2568063	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263941	SRP100071	PRJNA375077	375077	SRS1984436	SAMN06342397	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710455	6342397				AB5075-UW			
SRX2568064	2017-02-22 04:08:25	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR5263942	SRP100071	PRJNA375077	375077	SRS1984437	SAMN06342396	SRA538470	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF CHICAGO	0	0	3710456	6342396				AB5075-UW			
SRX263965	2013-04-23 09:36:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825131	SRP020922	PRJNA191863	191863	SRS410943	SAMN01938891	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	330	0	369864	1938891				ATCC 17978			
SRX263966	2013-04-23 08:56:06	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825132	SRP020922	PRJNA191863	191863	SRS410943	SAMN01938891	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	330	0	369865	1938891				ATCC 17978			
SRX263968	2013-04-23 09:36:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825133	SRP020922	PRJNA191863	191863	SRS410943	SAMN01938891	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	374	0	369867	1938891				ATCC 17978			
SRX263969	2013-04-23 09:32:08	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825134	SRP020922	PRJNA191863	191863	SRS410943	SAMN01938891	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	374	0	369868	1938891				ATCC 17978			
SRX263970	2013-04-23 09:36:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825138	SRP020922	PRJNA191863	191863	SRS410944	SAMN01938893	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	351	0	369869	1938893				ATCC 17978			
SRX263971	2013-04-23 09:32:08	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825142	SRP020922	PRJNA191863	191863	SRS410944	SAMN01938893	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	351	0	369870	1938893				ATCC 17978			
SRX263972	2013-04-23 09:37:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825144	SRP020922	PRJNA191863	191863	SRS410944	SAMN01938893	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	360	0	369871	1938893				ATCC 17978			
SRX263973	2013-04-23 09:34:06	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825145	SRP020922	PRJNA191863	191863	SRS410944	SAMN01938893	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	360	0	369872	1938893				ATCC 17978			
SRX263974	2013-04-23 09:37:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825146	SRP020922	PRJNA191863	191863	SRS410945	SAMN01938892	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	329	0	369873	1938892				ATCC 17978			
SRX263975	2013-04-23 09:33:06	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825147	SRP020922	PRJNA191863	191863	SRS410945	SAMN01938892	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	329	0	369874	1938892				ATCC 17978			
SRX263976	2013-04-23 09:37:07	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiScanSQ	SRR825148	SRP020922	PRJNA191863	191863	SRS410945	SAMN01938892	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	361	0	369875	1938892				ATCC 17978			
SRX263977	2013-04-23 09:35:06	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR825151	SRP020922	PRJNA191863	191863	SRS410945	SAMN01938892	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	361	0	369876	1938892				ATCC 17978			
SRX2648306	2018-01-24 16:11:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5351949	SRP102058	PRJNA379540	379540	SRS2053525	SAMN06611094	SRA546601	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3829591	6611094	GSE96746	GSM2539369	29437928	ATCC 17978			
