Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,R1,R2,reference_sequence,project_name,condition_name,reference_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,notes,Title,Condition,additional_notes
SRX8696865,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182315,SRP271064,PRJNA645064,645064,SRS6974754,SAMN15489511,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318491,15489511,GSE154070,32858760,0,AB5075,parent,0,0,0,AB5075_adeBIJK,WT,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696866,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182316,SRP271064,PRJNA645064,645064,SRS6974755,SAMN15489510,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318492,15489510,GSE154070,32858760,0,AB5075,single knockout mutant,0,0,0,AB5075_adeBIJK,adeBT26,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696867,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182317,SRP271064,PRJNA645064,645064,SRS6974756,SAMN15489509,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318493,15489509,GSE154070,32858760,0,AB5075,single knockout mutant,0,0,0,AB5075_adeBIJK,adeBT26,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696868,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182318,SRP271064,PRJNA645064,645064,SRS6974757,SAMN15489508,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318494,15489508,GSE154070,32858760,0,AB5075,single knockout mutant,0,0,0,AB5075_adeBIJK,adeIJK,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696869,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182319,SRP271064,PRJNA645064,645064,SRS6974758,SAMN15489507,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318495,15489507,GSE154070,32858760,0,AB5075,single knockout mutant,0,0,0,AB5075_adeBIJK,adeIJK,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696870,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182320,SRP271064,PRJNA645064,645064,SRS6974759,SAMN15489506,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318496,15489506,GSE154070,32858760,0,AB5075,double knockout mutant,0,0,0,AB5075_adeBIJK,adeBT26adeIJK,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8696871,8/10/20 15:55,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,SRR12182321,SRP271064,PRJNA645064,645064,SRS6974760,SAMN15489505,SRA1096728,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11318497,15489505,GSE154070,32858760,0,AB5075,double knockout mutant,0,0,0,AB5075_adeBIJK,adeBT26adeIJK,WT,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944518,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450059,SRP277421,PRJNA657043,657043,SRS7200080,SAMN15813967,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627611,15813967,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,VIR-O,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944519,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450060,SRP277421,PRJNA657043,657043,SRS7200083,SAMN15813966,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627612,15813966,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,LSO,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944520,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450061,SRP277421,PRJNA657043,657043,SRS7200081,SAMN15813965,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627613,15813965,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,VIR-O,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944521,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450062,SRP277421,PRJNA657043,657043,SRS7200082,SAMN15813964,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627614,15813964,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,LSO,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944522,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450063,SRP277421,PRJNA657043,657043,SRS7200084,SAMN15813963,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627615,15813963,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,VIR-O,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX8944523,8/14/20 16:04,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 3000,SRR12450064,SRP277421,PRJNA657043,657043,SRS7200085,SAMN15813962,SRA1112642,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,11627616,15813962,GSE156206,33024041,0,AB5075,0,0,0,0,AB5075_VIR-O_LSO,LSO,VIR-O,AB5075-UW,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215168,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136296;ERR1136297,ERP013184,PRJEB11774,317837,ERS970954,SAMEA3663805,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2410996,4607240,0,0,0,AYE,wild type genotype,0,0,0,AYE_adeRS,WT,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215169,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136298;ERR1136299,ERP013184,PRJEB11774,317837,ERS970955,SAMEA3663806,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2410997,4607241,0,0,0,AYE,wild type genotype,0,0,0,AYE_adeRS,WT,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215170,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136300;ERR1136301,ERP013184,PRJEB11774,317837,ERS970956,SAMEA3663807,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2410998,4607242,0,0,0,AYE,wild type genotype,0,0,0,AYE_adeRS,WT,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215171,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136302;ERR1136303,ERP013184,PRJEB11774,317837,ERS970957,SAMEA3663808,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2410999,4607243,0,0,0,AYE,AdeRS deletion,0,0,0,AYE_adeRS,adeRS,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215172,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136304;ERR1136305,ERP013184,PRJEB11774,317837,ERS970958,SAMEA3663809,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2411000,4607244,0,0,0,AYE,AdeRS deletion,0,0,0,AYE_adeRS,adeRS,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1215173,4/5/16 8:54,509173,Acinetobacter baumannii AYE,470,1236,509173,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1136306;ERR1136307,ERP013184,PRJEB11774,317837,ERS970959,SAMEA3663810,ERA534950,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,ARK genomics Illumina Hiseq,0,0,2411001,4607245,0,0,0,AYE,AdeRS deletion,0,0,0,AYE_adeRS,adeRS,WT,AYE,LB,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221046,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142205,ERP013238,PRJEB11825,317813,ERS977957,SAMEA3670808,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411002,0,0,0,4607246,AYE,parental strain genotype,0,0,0,AYE_adeB,WT,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221047,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142206,ERP013238,PRJEB11825,317813,ERS977958,SAMEA3670809,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411003,0,0,0,4607247,AYE,parental strain genotype,0,0,0,AYE_adeB,WT,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221048,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142207,ERP013238,PRJEB11825,317813,ERS977959,SAMEA3670810,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411004,0,0,0,4607248,AYE,parental strain genotype,0,0,0,AYE_adeB,WT,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221049,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142208,ERP013238,PRJEB11825,317813,ERS977960,SAMEA3670811,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411005,0,0,0,4607249,AYE,parental strain genotype,0,0,0,AYE_adeB,WT,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221050,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142209,ERP013238,PRJEB11825,317813,ERS977961,SAMEA3670812,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411006,0,0,0,4607250,AYE,adeB deletion,0,0,0,AYE_adeB,adeB,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221051,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142210,ERP013238,PRJEB11825,317813,ERS977962,SAMEA3670813,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411007,0,0,0,4607251,AYE,adeB deletion,0,0,0,AYE_adeB,adeB,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221052,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142211,ERP013238,PRJEB11825,317813,ERS977963,SAMEA3670814,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411008,0,0,0,4607252,AYE,adeB deletion,0,0,0,AYE_adeB,adeB,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX1221053,4/5/16 8:54,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,PAIRED,ILLUMINA,Illumina MiSeq,ERR1142212,ERP013238,PRJEB11825,317813,ERS977964,SAMEA3670815,ERA535403,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,University of Birmingham,201,1,2411009,0,0,0,4607253,AYE,adeB deletion,0,0,0,AYE_adeB,adeB,WT,AYE,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX3737100,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765895,SRP133352,PRJNA435672,435672,SRS2993961,SAMN08583773,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153722,GSE111038,GSM3020725,29939498,8583773,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,PGAB,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737101,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765896,SRP133352,PRJNA435672,435672,SRS2993962,SAMN08583760,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153723,GSE111038,GSM3020726,29939498,8583772,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,PGAB,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737102,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765897,SRP133352,PRJNA435672,435672,SRS2993963,SAMN08583761,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153724,GSE111038,GSM3020727,29939498,8583771,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,PGAB,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737103,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765898,SRP133352,PRJNA435672,435672,SRS2993964,SAMN08583762,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153725,GSE111038,GSM3020728,29939498,8583770,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,PGAB,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737104,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765899,SRP133352,PRJNA435672,435672,SRS2993965,SAMN08583763,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153726,GSE111038,GSM3020729,29939498,8583769,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,AB ,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737105,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765900,SRP133352,PRJNA435672,435672,SRS2993966,SAMN08583764,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153727,GSE111038,GSM3020730,29939498,8583768,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,AB ,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737106,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765901,SRP133352,PRJNA435672,435672,SRS2993967,SAMN08583765,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153728,GSE111038,GSM3020731,29939498,8583767,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,AB ,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737107,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765902,SRP133352,PRJNA435672,435672,SRS2993968,SAMN08583766,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153729,GSE111038,GSM3020732,29939498,8583766,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,AB ,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,10^9 of each bacteria were resuspended in 500 ul PBS for 3 h aerobic incubation,0,0,0
SRX3737108,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765903,SRP133352,PRJNA435672,435672,SRS2993969,SAMN08583769,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153730,GSE111038,GSM3020733,29939498,8583765,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,ABPG,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,0,0,0,0
SRX3737109,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765904,SRP133352,PRJNA435672,435672,SRS2993970,SAMN08583769,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153731,GSE111038,GSM3020734,29939498,8583764,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,ABPG,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,0,0,0,0
SRX3737110,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765905,SRP133352,PRJNA435672,435672,SRS2993971,SAMN08583769,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153732,GSE111038,GSM3020735,29939498,8583763,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,ABPG,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,0,0,0,0
SRX3737111,12/27/18 10:41,470,Acinetobacter baumannii,470,1236,470,Acinetobacter baumannii,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR6765906,SRP133352,PRJNA435672,435672,SRS2993972,SAMN08583769,SRA661586,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,5153733,GSE111038,GSM3020736,29939498,8583762,AB0057,coculture with PG,0,0,0,AB0057_PGcoculture,ABPG,AB ,AB0057,PBS,0,0,0,0,0,0,0,0,0,0,0,0
Abaum_0001,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_10_S38_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_10_S38_L001_R2_001.fastq.gz,AB5075,AB5075_med,CA-MHB,LB,AB5075,CA-MHB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0002,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_11_S39_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_11_S39_L001_R2_001.fastq.gz,AB5075,AB5075_med,CA-MHB,LB,AB5075,CA-MHB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0003,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_12_S40_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_12_S40_L001_R2_001.fastq.gz,AB5075,AB5075_med,CA-MHB_pH6,LB,AB5075,CA-MHB,0,0,0,0,0,6,0,0,0,0,0,0
Abaum_0004,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_13_S41_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_13_S41_L001_R2_001.fastq.gz,AB5075,AB5075_med,CA-MHB_pH6,LB,AB5075,CA-MHB,0,0,0,0,0,6,0,0,0,0,0,0
Abaum_0005,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_14_S42_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_14_S42_L001_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_pH7,LB,AB5075,RPMI+10%LB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0006,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_15_S43_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_15_S43_L001_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_pH7,LB,AB5075,RPMI+10%LB,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0007,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_16_S44_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_16_S44_L001_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_pH6,LB,AB5075,RPMI+10%LB,0,0,0,0,0,6,0,0,0,0,0,0
Abaum_0008,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_9_S37_L001_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-16-IGM-NovaSeq/_UO1_HRS_A__baumannii_Precise_Sample_9_S37_L001_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_pH6,LB,AB5075,RPMI+10%LB,0,0,0,0,0,6,0,0,0,0,0,0
Abaum_0009,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample1_S1_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample1_S1_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_-HCO3,LB,AB5075,RPMI+10%LB-HCO3,0,0,0,0,0,7,0,0,0,0,0,0
Abaum_0010,8/22/20 12:00,0,0,0,0,0,0,PAIRED,ILLUMINA,Illumina HiSeq 2500,0,0,Abaum_Nick,0,0,0,0,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,0,0,0,0,0,0,0,0,0,0,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample2_S2_R1_001.fastq.gz,s3://sbrg-sequencing-files/2020-01-20-salk-nextseq/UO1_HRS_A_baumannii_Precise_Sample2_S2_R2_001.fastq.gz,AB5075,AB5075_med,RPMI+_-HCO3,LB,AB5075,RPMI+10%LB-HCO3,0,0,0,0,0,7,0,0,0,0,0,0
